"name","code","city_name","city_code","province_name","province_code"
"嘉定区","310114","上海市","31","上海市","31"
"浦东新区","310115","上海市","31","上海市","31"
"金山区","310116","上海市","31","上海市","31"
"松江区","310117","上海市","31","上海市","31"
"青浦区","310118","上海市","31","上海市","31"
"奉贤区","310120","上海市","31","上海市","31"
"崇明区","310151","上海市","31","上海市","31"
"玄武区","320102","南京市","3201","江苏省","32"
"秦淮区","320104","南京市","3201","江苏省","32"
"建邺区","320105","南京市","3201","江苏省","32"
"鼓楼区","320106","南京市","3201","江苏省","32"
"浦口区","320111","南京市","3201","江苏省","32"
"栖霞区","320113","南京市","3201","江苏省","32"
"雨花台区","320114","南京市","3201","江苏省","32"
"江宁区","320115","南京市","3201","江苏省","32"
"六合区","320116","南京市","3201","江苏省","32"
"溧水区","320117","南京市","3201","江苏省","32"
"高淳区","320118","南京市","3201","江苏省","32"
"锡山区","320205","无锡市","3202","江苏省","32"
"惠山区","320206","无锡市","3202","江苏省","32"
"滨湖区","320211","无锡市","3202","江苏省","32"
"梁溪区","320213","无锡市","3202","江苏省","32"
"新吴区","320214","无锡市","3202","江苏省","32"
"江阴市","320281","无锡市","3202","江苏省","32"
"宜兴市","320282","无锡市","3202","江苏省","32"
"鼓楼区","320302","徐州市","3203","江苏省","32"
"云龙区","320303","徐州市","3203","江苏省","32"
"贾汪区","320305","徐州市","3203","江苏省","32"
"泉山区","320311","徐州市","3203","江苏省","32"
"铜山区","320312","徐州市","3203","江苏省","32"
"丰县","320321","徐州市","3203","江苏省","32"
"沛县","320322","徐州市","3203","江苏省","32"
"睢宁县","320324","徐州市","3203","江苏省","32"
"徐州经济技术开发区","320371","徐州市","3203","江苏省","32"
"新沂市","320381","徐州市","3203","江苏省","32"
"邳州市","320382","徐州市","3203","江苏省","32"
"天宁区","320402","常州市","3204","江苏省","32"
"钟楼区","320404","常州市","3204","江苏省","32"
"新北区","320411","常州市","3204","江苏省","32"
"武进区","320412","常州市","3204","江苏省","32"
"金坛区","320413","常州市","3204","江苏省","32"
"溧阳市","320481","常州市","3204","江苏省","32"
"虎丘区","320505","苏州市","3205","江苏省","32"
"吴中区","320506","苏州市","3205","江苏省","32"
"相城区","320507","苏州市","3205","江苏省","32"
"姑苏区","320508","苏州市","3205","江苏省","32"
"吴江区","320509","苏州市","3205","江苏省","32"
"苏州工业园区","320576","苏州市","3205","江苏省","32"
"常熟市","320581","苏州市","3205","江苏省","32"
"张家港市","320582","苏州市","3205","江苏省","32"
"昆山市","320583","苏州市","3205","江苏省","32"
"太仓市","320585","苏州市","3205","江苏省","32"
"通州区","320612","南通市","3206","江苏省","32"
"崇川区","320613","南通市","3206","江苏省","32"
"海门区","320614","南通市","3206","江苏省","32"
"如东县","320623","南通市","3206","江苏省","32"
"南通经济技术开发区","320671","南通市","3206","江苏省","32"
"启东市","320681","南通市","3206","江苏省","32"
"如皋市","320682","南通市","3206","江苏省","32"
"海安市","320685","南通市","3206","江苏省","32"
"连云区","320703","连云港市","3207","江苏省","32"
"海州区","320706","连云港市","3207","江苏省","32"
"赣榆区","320707","连云港市","3207","江苏省","32"
"东海县","320722","连云港市","3207","江苏省","32"
"灌云县","320723","连云港市","3207","江苏省","32"
"灌南县","320724","连云港市","3207","江苏省","32"
"连云港经济技术开发区","320771","连云港市","3207","江苏省","32"
"淮安区","320803","淮安市","3208","江苏省","32"
"淮阴区","320804","淮安市","3208","江苏省","32"
"清江浦区","320812","淮安市","3208","江苏省","32"
"洪泽区","320813","淮安市","3208","江苏省","32"
"涟水县","320826","淮安市","3208","江苏省","32"
"盱眙县","320830","淮安市","3208","江苏省","32"
"金湖县","320831","淮安市","3208","江苏省","32"
"淮安经济技术开发区","320871","淮安市","3208","江苏省","32"
"亭湖区","320902","盐城市","3209","江苏省","32"
"盐都区","320903","盐城市","3209","江苏省","32"
"大丰区","320904","盐城市","3209","江苏省","32"
"响水县","320921","盐城市","3209","江苏省","32"
"滨海县","320922","盐城市","3209","江苏省","32"
"阜宁县","320923","盐城市","3209","江苏省","32"
"射阳县","320924","盐城市","3209","江苏省","32"
"建湖县","320925","盐城市","3209","江苏省","32"
"盐城经济技术开发区","320971","盐城市","3209","江苏省","32"
"东台市","320981","盐城市","3209","江苏省","32"
"广陵区","321002","扬州市","3210","江苏省","32"
"邗江区","321003","扬州市","3210","江苏省","32"
"江都区","321012","扬州市","3210","江苏省","32"
"宝应县","321023","扬州市","3210","江苏省","32"
"扬州经济技术开发区","321071","扬州市","3210","江苏省","32"
"仪征市","321081","扬州市","3210","江苏省","32"
"高邮市","321084","扬州市","3210","江苏省","32"
"京口区","321102","镇江市","3211","江苏省","32"
"润州区","321111","镇江市","3211","江苏省","32"
"丹徒区","321112","镇江市","3211","江苏省","32"
"镇江新区","321171","镇江市","3211","江苏省","32"
"丹阳市","321181","镇江市","3211","江苏省","32"
"扬中市","321182","镇江市","3211","江苏省","32"
"句容市","321183","镇江市","3211","江苏省","32"
"海陵区","321202","泰州市","3212","江苏省","32"
"高港区","321203","泰州市","3212","江苏省","32"
"姜堰区","321204","泰州市","3212","江苏省","32"
"兴化市","321281","泰州市","3212","江苏省","32"
"靖江市","321282","泰州市","3212","江苏省","32"
"泰兴市","321283","泰州市","3212","江苏省","32"
"宿城区","321302","宿迁市","3213","江苏省","32"
"宿豫区","321311","宿迁市","3213","江苏省","32"
"沭阳县","321322","宿迁市","3213","江苏省","32"
"泗阳县","321323","宿迁市","3213","江苏省","32"
"泗洪县","321324","宿迁市","3213","江苏省","32"
"宿迁经济技术开发区","321371","宿迁市","3213","江苏省","32"
"上城区","330102","杭州市","3301","浙江省","33"
"拱墅区","330105","杭州市","3301","浙江省","33"
"西湖区","330106","杭州市","3301","浙江省","33"
"滨江区","330108","杭州市","3301","浙江省","33"
"萧山区","330109","杭州市","3301","浙江省","33"
"余杭区","330110","杭州市","3301","浙江省","33"
"富阳区","330111","杭州市","3301","浙江省","33"
"临安区","330112","杭州市","3301","浙江省","33"
"临平区","330113","杭州市","3301","浙江省","33"
"钱塘区","330114","杭州市","3301","浙江省","33"
"桐庐县","330122","杭州市","3301","浙江省","33"
"淳安县","330127","杭州市","3301","浙江省","33"
"建德市","330182","杭州市","3301","浙江省","33"
"海曙区","330203","宁波市","3302","浙江省","33"
"江北区","330205","宁波市","3302","浙江省","33"
"北仑区","330206","宁波市","3302","浙江省","33"
"镇海区","330211","宁波市","3302","浙江省","33"
"鄞州区","330212","宁波市","3302","浙江省","33"
"奉化区","330213","宁波市","3302","浙江省","33"
"象山县","330225","宁波市","3302","浙江省","33"
"宁海县","330226","宁波市","3302","浙江省","33"
"余姚市","330281","宁波市","3302","浙江省","33"
"慈溪市","330282","宁波市","3302","浙江省","33"
"鹿城区","330302","温州市","3303","浙江省","33"
"龙湾区","330303","温州市","3303","浙江省","33"
"瓯海区","330304","温州市","3303","浙江省","33"
"洞头区","330305","温州市","3303","浙江省","33"
"永嘉县","330324","温州市","3303","浙江省","33"
"平阳县","330326","温州市","3303","浙江省","33"
"苍南县","330327","温州市","3303","浙江省","33"
"文成县","330328","温州市","3303","浙江省","33"
"泰顺县","330329","温州市","3303","浙江省","33"
"瑞安市","330381","温州市","3303","浙江省","33"
"乐清市","330382","温州市","3303","浙江省","33"
"龙港市","330383","温州市","3303","浙江省","33"
"南湖区","330402","嘉兴市","3304","浙江省","33"
"秀洲区","330411","嘉兴市","3304","浙江省","33"
"嘉善县","330421","嘉兴市","3304","浙江省","33"
"海盐县","330424","嘉兴市","3304","浙江省","33"
"海宁市","330481","嘉兴市","3304","浙江省","33"
"平湖市","330482","嘉兴市","3304","浙江省","33"
"桐乡市","330483","嘉兴市","3304","浙江省","33"
"吴兴区","330502","湖州市","3305","浙江省","33"
"南浔区","330503","湖州市","3305","浙江省","33"
"德清县","330521","湖州市","3305","浙江省","33"
"长兴县","330522","湖州市","3305","浙江省","33"
"安吉县","330523","湖州市","3305","浙江省","33"
"越城区","330602","绍兴市","3306","浙江省","33"
"柯桥区","330603","绍兴市","3306","浙江省","33"
"上虞区","330604","绍兴市","3306","浙江省","33"
"新昌县","330624","绍兴市","3306","浙江省","33"
"诸暨市","330681","绍兴市","3306","浙江省","33"
"嵊州市","330683","绍兴市","3306","浙江省","33"
"婺城区","330702","金华市","3307","浙江省","33"
"金东区","330703","金华市","3307","浙江省","33"
"武义县","330723","金华市","3307","浙江省","33"
"浦江县","330726","金华市","3307","浙江省","33"
"磐安县","330727","金华市","3307","浙江省","33"
"兰溪市","330781","金华市","3307","浙江省","33"
"义乌市","330782","金华市","3307","浙江省","33"
"东阳市","330783","金华市","3307","浙江省","33"
"永康市","330784","金华市","3307","浙江省","33"
"柯城区","330802","衢州市","3308","浙江省","33"
"衢江区","330803","衢州市","3308","浙江省","33"
"常山县","330822","衢州市","3308","浙江省","33"
"开化县","330824","衢州市","3308","浙江省","33"
"龙游县","330825","衢州市","3308","浙江省","33"
"江山市","330881","衢州市","3308","浙江省","33"
"定海区","330902","舟山市","3309","浙江省","33"
"普陀区","330903","舟山市","3309","浙江省","33"
"岱山县","330921","舟山市","3309","浙江省","33"
"嵊泗县","330922","舟山市","3309","浙江省","33"
"椒江区","331002","台州市","3310","浙江省","33"
"黄岩区","331003","台州市","3310","浙江省","33"
"路桥区","331004","台州市","3310","浙江省","33"
"三门县","331022","台州市","3310","浙江省","33"
"天台县","331023","台州市","3310","浙江省","33"
"仙居县","331024","台州市","3310","浙江省","33"
"温岭市","331081","台州市","3310","浙江省","33"
"临海市","331082","台州市","3310","浙江省","33"
"玉环市","331083","台州市","3310","浙江省","33"
"莲都区","331102","丽水市","3311","浙江省","33"
"青田县","331121","丽水市","3311","浙江省","33"
"缙云县","331122","丽水市","3311","浙江省","33"
"遂昌县","331123","丽水市","3311","浙江省","33"
"松阳县","331124","丽水市","3311","浙江省","33"
"云和县","331125","丽水市","3311","浙江省","33"
"庆元县","331126","丽水市","3311","浙江省","33"
"景宁畲族自治县","331127","丽水市","3311","浙江省","33"
"龙泉市","331181","丽水市","3311","浙江省","33"
"瑶海区","340102","合肥市","3401","安徽省","34"
"庐阳区","340103","合肥市","3401","安徽省","34"
"蜀山区","340104","合肥市","3401","安徽省","34"
"包河区","340111","合肥市","3401","安徽省","34"
"长丰县","340121","合肥市","3401","安徽省","34"
"肥东县","340122","合肥市","3401","安徽省","34"
"肥西县","340123","合肥市","3401","安徽省","34"
"庐江县","340124","合肥市","3401","安徽省","34"
"合肥高新技术产业开发区","340176","合肥市","3401","安徽省","34"
"合肥经济技术开发区","340177","合肥市","3401","安徽省","34"
"合肥新站高新技术产业开发区","340178","合肥市","3401","安徽省","34"
"巢湖市","340181","合肥市","3401","安徽省","34"
"镜湖区","340202","芜湖市","3402","安徽省","34"
"鸠江区","340207","芜湖市","3402","安徽省","34"
"弋江区","340209","芜湖市","3402","安徽省","34"
"湾沚区","340210","芜湖市","3402","安徽省","34"
"繁昌区","340212","芜湖市","3402","安徽省","34"
"南陵县","340223","芜湖市","3402","安徽省","34"
"芜湖经济技术开发区","340271","芜湖市","3402","安徽省","34"
"安徽芜湖三山经济开发区","340272","芜湖市","3402","安徽省","34"
"无为市","340281","芜湖市","3402","安徽省","34"
"龙子湖区","340302","蚌埠市","3403","安徽省","34"
"蚌山区","340303","蚌埠市","3403","安徽省","34"
"禹会区","340304","蚌埠市","3403","安徽省","34"
"淮上区","340311","蚌埠市","3403","安徽省","34"
"怀远县","340321","蚌埠市","3403","安徽省","34"
"五河县","340322","蚌埠市","3403","安徽省","34"
"固镇县","340323","蚌埠市","3403","安徽省","34"
"蚌埠市高新技术开发区","340371","蚌埠市","3403","安徽省","34"
"蚌埠市经济开发区","340372","蚌埠市","3403","安徽省","34"
"大通区","340402","淮南市","3404","安徽省","34"
"田家庵区","340403","淮南市","3404","安徽省","34"
"谢家集区","340404","淮南市","3404","安徽省","34"
"八公山区","340405","淮南市","3404","安徽省","34"
"潘集区","340406","淮南市","3404","安徽省","34"
"凤台县","340421","淮南市","3404","安徽省","34"
"寿县","340422","淮南市","3404","安徽省","34"
"花山区","340503","马鞍山市","3405","安徽省","34"
"雨山区","340504","马鞍山市","3405","安徽省","34"
"博望区","340506","马鞍山市","3405","安徽省","34"
"当涂县","340521","马鞍山市","3405","安徽省","34"
"含山县","340522","马鞍山市","3405","安徽省","34"
"和县","340523","马鞍山市","3405","安徽省","34"
"杜集区","340602","淮北市","3406","安徽省","34"
"相山区","340603","淮北市","3406","安徽省","34"
"烈山区","340604","淮北市","3406","安徽省","34"
"濉溪县","340621","淮北市","3406","安徽省","34"
"铜官区","340705","铜陵市","3407","安徽省","34"
"义安区","340706","铜陵市","3407","安徽省","34"
"郊区","340711","铜陵市","3407","安徽省","34"
"枞阳县","340722","铜陵市","3407","安徽省","34"
"迎江区","340802","安庆市","3408","安徽省","34"
"大观区","340803","安庆市","3408","安徽省","34"
"宜秀区","340811","安庆市","3408","安徽省","34"
"怀宁县","340822","安庆市","3408","安徽省","34"
"太湖县","340825","安庆市","3408","安徽省","34"
"宿松县","340826","安庆市","3408","安徽省","34"
"望江县","340827","安庆市","3408","安徽省","34"
"岳西县","340828","安庆市","3408","安徽省","34"
"安徽安庆经济开发区","340871","安庆市","3408","安徽省","34"
"桐城市","340881","安庆市","3408","安徽省","34"
"潜山市","340882","安庆市","3408","安徽省","34"
"屯溪区","341002","黄山市","3410","安徽省","34"
"黄山区","341003","黄山市","3410","安徽省","34"
"徽州区","341004","黄山市","3410","安徽省","34"
"歙县","341021","黄山市","3410","安徽省","34"
"休宁县","341022","黄山市","3410","安徽省","34"
"黟县","341023","黄山市","3410","安徽省","34"
"祁门县","341024","黄山市","3410","安徽省","34"
"琅琊区","341102","滁州市","3411","安徽省","34"
"南谯区","341103","滁州市","3411","安徽省","34"
"来安县","341122","滁州市","3411","安徽省","34"
"全椒县","341124","滁州市","3411","安徽省","34"
"定远县","341125","滁州市","3411","安徽省","34"
"凤阳县","341126","滁州市","3411","安徽省","34"
"中新苏滁高新技术产业开发区","341171","滁州市","3411","安徽省","34"
"滁州经济技术开发区","341172","滁州市","3411","安徽省","34"
"天长市","341181","滁州市","3411","安徽省","34"
"明光市","341182","滁州市","3411","安徽省","34"
"颍州区","341202","阜阳市","3412","安徽省","34"
"颍东区","341203","阜阳市","3412","安徽省","34"
"颍泉区","341204","阜阳市","3412","安徽省","34"
"临泉县","341221","阜阳市","3412","安徽省","34"
"太和县","341222","阜阳市","3412","安徽省","34"
"阜南县","341225","阜阳市","3412","安徽省","34"
"颍上县","341226","阜阳市","3412","安徽省","34"
"阜阳合肥现代产业园区","341271","阜阳市","3412","安徽省","34"
"阜阳经济技术开发区","341272","阜阳市","3412","安徽省","34"
"界首市","341282","阜阳市","3412","安徽省","34"
"埇桥区","341302","宿州市","3413","安徽省","34"
"砀山县","341321","宿州市","3413","安徽省","34"
"萧县","341322","宿州市","3413","安徽省","34"
"灵璧县","341323","宿州市","3413","安徽省","34"
"泗县","341324","宿州市","3413","安徽省","34"
"宿州马鞍山现代产业园区","341371","宿州市","3413","安徽省","34"
"宿州经济技术开发区","341372","宿州市","3413","安徽省","34"
"金安区","341502","六安市","3415","安徽省","34"
"裕安区","341503","六安市","3415","安徽省","34"
"叶集区","341504","六安市","3415","安徽省","34"
"霍邱县","341522","六安市","3415","安徽省","34"
"舒城县","341523","六安市","3415","安徽省","34"
"金寨县","341524","六安市","3415","安徽省","34"
"霍山县","341525","六安市","3415","安徽省","34"
"谯城区","341602","亳州市","3416","安徽省","34"
"涡阳县","341621","亳州市","3416","安徽省","34"
"蒙城县","341622","亳州市","3416","安徽省","34"
"利辛县","341623","亳州市","3416","安徽省","34"
"贵池区","341702","池州市","3417","安徽省","34"
"东至县","341721","池州市","3417","安徽省","34"
"石台县","341722","池州市","3417","安徽省","34"
"青阳县","341723","池州市","3417","安徽省","34"
"宣州区","341802","宣城市","3418","安徽省","34"
"郎溪县","341821","宣城市","3418","安徽省","34"
"泾县","341823","宣城市","3418","安徽省","34"
"绩溪县","341824","宣城市","3418","安徽省","34"
"旌德县","341825","宣城市","3418","安徽省","34"
"宣城市经济开发区","341871","宣城市","3418","安徽省","34"
"宁国市","341881","宣城市","3418","安徽省","34"
"广德市","341882","宣城市","3418","安徽省","34"
"鼓楼区","350102","福州市","3501","福建省","35"
"台江区","350103","福州市","3501","福建省","35"
"仓山区","350104","福州市","3501","福建省","35"
"马尾区","350105","福州市","3501","福建省","35"
"晋安区","350111","福州市","3501","福建省","35"
"长乐区","350112","福州市","3501","福建省","35"
"闽侯县","350121","福州市","3501","福建省","35"
"连江县","350122","福州市","3501","福建省","35"
"罗源县","350123","福州市","3501","福建省","35"
"闽清县","350124","福州市","3501","福建省","35"
"永泰县","350125","福州市","3501","福建省","35"
"平潭县","350128","福州市","3501","福建省","35"
"福清市","350181","福州市","3501","福建省","35"
"思明区","350203","厦门市","3502","福建省","35"
"海沧区","350205","厦门市","3502","福建省","35"
"湖里区","350206","厦门市","3502","福建省","35"
"集美区","350211","厦门市","3502","福建省","35"
"同安区","350212","厦门市","3502","福建省","35"
"翔安区","350213","厦门市","3502","福建省","35"
"城厢区","350302","莆田市","3503","福建省","35"
"涵江区","350303","莆田市","3503","福建省","35"
"荔城区","350304","莆田市","3503","福建省","35"
"秀屿区","350305","莆田市","3503","福建省","35"
"仙游县","350322","莆田市","3503","福建省","35"
"三元区","350404","三明市","3504","福建省","35"
"沙县区","350405","三明市","3504","福建省","35"
"明溪县","350421","三明市","3504","福建省","35"
"清流县","350423","三明市","3504","福建省","35"
"宁化县","350424","三明市","3504","福建省","35"
"大田县","350425","三明市","3504","福建省","35"
"尤溪县","350426","三明市","3504","福建省","35"
"将乐县","350428","三明市","3504","福建省","35"
"泰宁县","350429","三明市","3504","福建省","35"
"建宁县","350430","三明市","3504","福建省","35"
"永安市","350481","三明市","3504","福建省","35"
"鲤城区","350502","泉州市","3505","福建省","35"
"丰泽区","350503","泉州市","3505","福建省","35"
"洛江区","350504","泉州市","3505","福建省","35"
"泉港区","350505","泉州市","3505","福建省","35"
"惠安县","350521","泉州市","3505","福建省","35"
"安溪县","350524","泉州市","3505","福建省","35"
"永春县","350525","泉州市","3505","福建省","35"
"德化县","350526","泉州市","3505","福建省","35"
"石狮市","350581","泉州市","3505","福建省","35"
"晋江市","350582","泉州市","3505","福建省","35"
"南安市","350583","泉州市","3505","福建省","35"
"芗城区","350602","漳州市","3506","福建省","35"
"龙文区","350603","漳州市","3506","福建省","35"
"龙海区","350604","漳州市","3506","福建省","35"
"长泰区","350605","漳州市","3506","福建省","35"
"云霄县","350622","漳州市","3506","福建省","35"
"漳浦县","350623","漳州市","3506","福建省","35"
"诏安县","350624","漳州市","3506","福建省","35"
"东山县","350626","漳州市","3506","福建省","35"
"南靖县","350627","漳州市","3506","福建省","35"
"平和县","350628","漳州市","3506","福建省","35"
"华安县","350629","漳州市","3506","福建省","35"
"延平区","350702","南平市","3507","福建省","35"
"建阳区","350703","南平市","3507","福建省","35"
"顺昌县","350721","南平市","3507","福建省","35"
"浦城县","350722","南平市","3507","福建省","35"
"光泽县","350723","南平市","3507","福建省","35"
"松溪县","350724","南平市","3507","福建省","35"
"政和县","350725","南平市","3507","福建省","35"
"邵武市","350781","南平市","3507","福建省","35"
"武夷山市","350782","南平市","3507","福建省","35"
"建瓯市","350783","南平市","3507","福建省","35"
"新罗区","350802","龙岩市","3508","福建省","35"
"永定区","350803","龙岩市","3508","福建省","35"
"长汀县","350821","龙岩市","3508","福建省","35"
"上杭县","350823","龙岩市","3508","福建省","35"
"武平县","350824","龙岩市","3508","福建省","35"
"连城县","350825","龙岩市","3508","福建省","35"
"漳平市","350881","龙岩市","3508","福建省","35"
"蕉城区","350902","宁德市","3509","福建省","35"
"霞浦县","350921","宁德市","3509","福建省","35"
"古田县","350922","宁德市","3509","福建省","35"
"屏南县","350923","宁德市","3509","福建省","35"
"寿宁县","350924","宁德市","3509","福建省","35"
"周宁县","350925","宁德市","3509","福建省","35"
"柘荣县","350926","宁德市","3509","福建省","35"
"福安市","350981","宁德市","3509","福建省","35"
"福鼎市","350982","宁德市","3509","福建省","35"
"东湖区","360102","南昌市","3601","江西省","36"
"西湖区","360103","南昌市","3601","江西省","36"
"青云谱区","360104","南昌市","3601","江西省","36"
"青山湖区","360111","南昌市","3601","江西省","36"
"新建区","360112","南昌市","3601","江西省","36"
"红谷滩区","360113","南昌市","3601","江西省","36"
"南昌县","360121","南昌市","3601","江西省","36"
"安义县","360123","南昌市","3601","江西省","36"
"进贤县","360124","南昌市","3601","江西省","36"
"昌江区","360202","景德镇市","3602","江西省","36"
"珠山区","360203","景德镇市","3602","江西省","36"
"浮梁县","360222","景德镇市","3602","江西省","36"
"乐平市","360281","景德镇市","3602","江西省","36"
"安源区","360302","萍乡市","3603","江西省","36"
"湘东区","360313","萍乡市","3603","江西省","36"
"莲花县","360321","萍乡市","3603","江西省","36"
"上栗县","360322","萍乡市","3603","江西省","36"
"芦溪县","360323","萍乡市","3603","江西省","36"
"濂溪区","360402","九江市","3604","江西省","36"
"浔阳区","360403","九江市","3604","江西省","36"
"柴桑区","360404","九江市","3604","江西省","36"
"武宁县","360423","九江市","3604","江西省","36"
"修水县","360424","九江市","3604","江西省","36"
"永修县","360425","九江市","3604","江西省","36"
"德安县","360426","九江市","3604","江西省","36"
"都昌县","360428","九江市","3604","江西省","36"
"湖口县","360429","九江市","3604","江西省","36"
"彭泽县","360430","九江市","3604","江西省","36"
"瑞昌市","360481","九江市","3604","江西省","36"
"共青城市","360482","九江市","3604","江西省","36"
"庐山市","360483","九江市","3604","江西省","36"
"渝水区","360502","新余市","3605","江西省","36"
"分宜县","360521","新余市","3605","江西省","36"
"月湖区","360602","鹰潭市","3606","江西省","36"
"余江区","360603","鹰潭市","3606","江西省","36"
"贵溪市","360681","鹰潭市","3606","江西省","36"
"章贡区","360702","赣州市","3607","江西省","36"
"南康区","360703","赣州市","3607","江西省","36"
"赣县区","360704","赣州市","3607","江西省","36"
"信丰县","360722","赣州市","3607","江西省","36"
"大余县","360723","赣州市","3607","江西省","36"
"上犹县","360724","赣州市","3607","江西省","36"
"崇义县","360725","赣州市","3607","江西省","36"
"安远县","360726","赣州市","3607","江西省","36"
"定南县","360728","赣州市","3607","江西省","36"
"全南县","360729","赣州市","3607","江西省","36"
"宁都县","360730","赣州市","3607","江西省","36"
"于都县","360731","赣州市","3607","江西省","36"
"兴国县","360732","赣州市","3607","江西省","36"
"会昌县","360733","赣州市","3607","江西省","36"
"寻乌县","360734","赣州市","3607","江西省","36"
"石城县","360735","赣州市","3607","江西省","36"
"瑞金市","360781","赣州市","3607","江西省","36"
"龙南市","360783","赣州市","3607","江西省","36"
"吉州区","360802","吉安市","3608","江西省","36"
"青原区","360803","吉安市","3608","江西省","36"
"吉安县","360821","吉安市","3608","江西省","36"
"吉水县","360822","吉安市","3608","江西省","36"
"峡江县","360823","吉安市","3608","江西省","36"
"新干县","360824","吉安市","3608","江西省","36"
"永丰县","360825","吉安市","3608","江西省","36"
"泰和县","360826","吉安市","3608","江西省","36"
"遂川县","360827","吉安市","3608","江西省","36"
"万安县","360828","吉安市","3608","江西省","36"
"安福县","360829","吉安市","3608","江西省","36"
"永新县","360830","吉安市","3608","江西省","36"
"井冈山市","360881","吉安市","3608","江西省","36"
"袁州区","360902","宜春市","3609","江西省","36"
"奉新县","360921","宜春市","3609","江西省","36"
"万载县","360922","宜春市","3609","江西省","36"
"上高县","360923","宜春市","3609","江西省","36"
"宜丰县","360924","宜春市","3609","江西省","36"
"靖安县","360925","宜春市","3609","江西省","36"
"铜鼓县","360926","宜春市","3609","江西省","36"
"丰城市","360981","宜春市","3609","江西省","36"
"樟树市","360982","宜春市","3609","江西省","36"
"高安市","360983","宜春市","3609","江西省","36"
"临川区","361002","抚州市","3610","江西省","36"
"东乡区","361003","抚州市","3610","江西省","36"
"南城县","361021","抚州市","3610","江西省","36"
"黎川县","361022","抚州市","3610","江西省","36"
"南丰县","361023","抚州市","3610","江西省","36"
"崇仁县","361024","抚州市","3610","江西省","36"
"乐安县","361025","抚州市","3610","江西省","36"
"宜黄县","361026","抚州市","3610","江西省","36"
"金溪县","361027","抚州市","3610","江西省","36"
"资溪县","361028","抚州市","3610","江西省","36"
"广昌县","361030","抚州市","3610","江西省","36"
"信州区","361102","上饶市","3611","江西省","36"
"广丰区","361103","上饶市","3611","江西省","36"
"广信区","361104","上饶市","3611","江西省","36"
"玉山县","361123","上饶市","3611","江西省","36"
"铅山县","361124","上饶市","3611","江西省","36"
"横峰县","361125","上饶市","3611","江西省","36"
"弋阳县","361126","上饶市","3611","江西省","36"
"余干县","361127","上饶市","3611","江西省","36"
"鄱阳县","361128","上饶市","3611","江西省","36"
"万年县","361129","上饶市","3611","江西省","36"
"婺源县","361130","上饶市","3611","江西省","36"
"德兴市","361181","上饶市","3611","江西省","36"
"历下区","370102","济南市","3701","山东省","37"
"市中区","370103","济南市","3701","山东省","37"
"槐荫区","370104","济南市","3701","山东省","37"
"天桥区","370105","济南市","3701","山东省","37"
"历城区","370112","济南市","3701","山东省","37"
"长清区","370113","济南市","3701","山东省","37"
"章丘区","370114","济南市","3701","山东省","37"
"济阳区","370115","济南市","3701","山东省","37"
"莱芜区","370116","济南市","3701","山东省","37"
"钢城区","370117","济南市","3701","山东省","37"
"平阴县","370124","济南市","3701","山东省","37"
"商河县","370126","济南市","3701","山东省","37"
"济南高新技术产业开发区","370176","济南市","3701","山东省","37"
"市南区","370202","青岛市","3702","山东省","37"
"市北区","370203","青岛市","3702","山东省","37"
"黄岛区","370211","青岛市","3702","山东省","37"
"崂山区","370212","青岛市","3702","山东省","37"
"李沧区","370213","青岛市","3702","山东省","37"
"城阳区","370214","青岛市","3702","山东省","37"
"即墨区","370215","青岛市","3702","山东省","37"
"胶州市","370281","青岛市","3702","山东省","37"
"平度市","370283","青岛市","3702","山东省","37"
"莱西市","370285","青岛市","3702","山东省","37"
"淄川区","370302","淄博市","3703","山东省","37"
"张店区","370303","淄博市","3703","山东省","37"
"博山区","370304","淄博市","3703","山东省","37"
"临淄区","370305","淄博市","3703","山东省","37"
"周村区","370306","淄博市","3703","山东省","37"
"桓台县","370321","淄博市","3703","山东省","37"
"高青县","370322","淄博市","3703","山东省","37"
"沂源县","370323","淄博市","3703","山东省","37"
"市中区","370402","枣庄市","3704","山东省","37"
"薛城区","370403","枣庄市","3704","山东省","37"
"峄城区","370404","枣庄市","3704","山东省","37"
"台儿庄区","370405","枣庄市","3704","山东省","37"
"山亭区","370406","枣庄市","3704","山东省","37"
"滕州市","370481","枣庄市","3704","山东省","37"
"东营区","370502","东营市","3705","山东省","37"
"河口区","370503","东营市","3705","山东省","37"
"垦利区","370505","东营市","3705","山东省","37"
"利津县","370522","东营市","3705","山东省","37"
"广饶县","370523","东营市","3705","山东省","37"
"东营经济技术开发区","370571","东营市","3705","山东省","37"
"东营港经济开发区","370572","东营市","3705","山东省","37"
"芝罘区","370602","烟台市","3706","山东省","37"
"福山区","370611","烟台市","3706","山东省","37"
"牟平区","370612","烟台市","3706","山东省","37"
"莱山区","370613","烟台市","3706","山东省","37"
"蓬莱区","370614","烟台市","3706","山东省","37"
"烟台高新技术产业开发区","370671","烟台市","3706","山东省","37"
"烟台经济技术开发区","370676","烟台市","3706","山东省","37"
"龙口市","370681","烟台市","3706","山东省","37"
"莱阳市","370682","烟台市","3706","山东省","37"
"莱州市","370683","烟台市","3706","山东省","37"
"招远市","370685","烟台市","3706","山东省","37"
"栖霞市","370686","烟台市","3706","山东省","37"
"海阳市","370687","烟台市","3706","山东省","37"
"潍城区","370702","潍坊市","3707","山东省","37"
"寒亭区","370703","潍坊市","3707","山东省","37"
