"code","name","province_code","city_code"
"430423","衡山县","43","4304"
"430424","衡东县","43","4304"
"431025","临武县","43","4310"
"431026","汝城县","43","4310"
"430972","湖南益阳高新技术产业园区","43","4309"
"430981","沅江市","43","4309"
"430601","市辖区","43","4306"
"430602","岳阳楼区","43","4306"
"430201","市辖区","43","4302"
"430426","祁东县","43","4304"
"431027","桂东县","43","4310"
"431028","安仁县","43","4310"
"430603","云溪区","43","4306"
"430611","君山区","43","4306"
"430202","荷塘区","43","4302"
"430203","芦淞区","43","4302"
"430473","湖南衡阳松木经济开发区","43","4304"
"430476","湖南衡阳高新技术产业园区","43","4304"
"431081","资兴市","43","4310"
"430621","岳阳县","43","4306"
"430623","华容县","43","4306"
"430204","石峰区","43","4302"
"430211","天元区","43","4302"
"430481","耒阳市","43","4304"
"430482","常宁市","43","4304"
"430624","湘阴县","43","4306"
"430626","平江县","43","4306"
"430212","渌口区","43","4302"
"430223","攸县","43","4302"
"433101","吉首市","43","4331"
"430671","岳阳市屈原管理区","43","4306"
"430224","茶陵县","43","4302"
"430225","炎陵县","43","4302"
"433122","泸溪县","43","4331"
"433123","凤凰县","43","4331"
"430681","汨罗市","43","4306"
"430682","临湘市","43","4306"
"430281","醴陵市","43","4302"
"433124","花垣县","43","4331"
"433125","保靖县","43","4331"
"433126","古丈县","43","4331"
"433127","永顺县","43","4331"
"433130","龙山县","43","4331"
"431101","市辖区","43","4311"
"431201","市辖区","43","4312"
"431202","鹤城区","43","4312"
"431102","零陵区","43","4311"
"431103","冷水滩区","43","4311"
"431221","中方县","43","4312"
"431222","沅陵县","43","4312"
"431122","东安县","43","4311"
"431223","辰溪县","43","4312"
"431224","溆浦县","43","4312"
"431123","双牌县","43","4311"
"431124","道县","43","4311"
"431225","会同县","43","4312"
"431226","麻阳苗族自治县","43","4312"
"431125","江永县","43","4311"
"431126","宁远县","43","4311"
"431227","新晃侗族自治县","43","4312"
"431127","蓝山县","43","4311"
"431228","芷江侗族自治县","43","4312"
"431229","靖州苗族侗族自治县","43","4312"
"431128","新田县","43","4311"
"431129","江华瑶族自治县","43","4311"
"431230","通道侗族自治县","43","4312"
"431271","怀化市洪江管理区","43","4312"
"420301","市辖区","42","4203"
"420302","茅箭区","42","4203"
"431171","永州经济技术开发区","43","4311"
"431173","永州市回龙圩管理区","43","4311"
"431281","洪江市","43","4312"
"420303","张湾区","42","4203"
"420304","郧阳区","42","4203"
"431181","祁阳市","43","4311"
"420322","郧西县","42","4203"
"420323","竹山县","42","4203"
"420324","竹溪县","42","4203"
"420325","房县","42","4203"
"420201","市辖区","42","4202"
"420202","黄石港区","42","4202"
"420381","丹江口市","42","4203"
"420203","西塞山区","42","4202"
"420204","下陆区","42","4202"
"420501","市辖区","42","4205"
"420502","西陵区","42","4205"
"420601","市辖区","42","4206"
"420602","襄城区","42","4206"
"420701","市辖区","42","4207"
"420702","梁子湖区","42","4207"
"420205","铁山区","42","4202"
"420222","阳新县","42","4202"
"420503","伍家岗区","42","4205"
"420504","点军区","42","4205"
"420606","樊城区","42","4206"
"420607","襄州区","42","4206"
"420703","华容区","42","4207"
"430701","市辖区","43","4307"
"430702","武陵区","43","4307"
"430801","市辖区","43","4308"
"430802","永定区","43","4308"
"420281","大冶市","42","4202"
"420505","猇亭区","42","4205"
"420506","夷陵区","42","4205"
"420624","南漳县","42","4206"
"420625","谷城县","42","4206"
"420704","鄂城区","42","4207"
"430703","鼎城区","43","4307"
"430811","武陵源区","43","4308"
"430821","慈利县","43","4308"
"420525","远安县","42","4205"
"420526","兴山县","42","4205"
"420626","保康县","42","4206"
"420682","老河口市","42","4206"
"430721","安乡县","43","4307"
"430722","汉寿县","43","4307"
"430822","桑植县","43","4308"
"431301","市辖区","43","4313"
"431302","娄星区","43","4313"
"420527","秭归县","42","4205"
"420528","长阳土家族自治县","42","4205"
"420683","枣阳市","42","4206"
"430723","澧县","43","4307"
"430724","临澧县","43","4307"
"431321","双峰县","43","4313"
"431322","新化县","43","4313"
"420529","五峰土家族自治县","42","4205"
"420581","宜都市","42","4205"
"420684","宜城市","42","4206"
"430725","桃源县","43","4307"
"430726","石门县","43","4307"
"431381","冷水江市","43","4313"
"431382","涟源市","43","4313"
"420901","市辖区","42","4209"
"420902","孝南区","42","4209"
"420582","当阳市","42","4205"
"430771","常德市西洞庭管理区","43","4307"
"430781","津市市","43","4307"
"420921","孝昌县","42","4209"
"420922","大悟县","42","4209"
"421201","市辖区","42","4212"
"421202","咸安区","42","4212"
"421301","市辖区","42","4213"
"421303","曾都区","42","4213"
"411501","市辖区","41","4115"
"411502","浉河区","41","4115"
"420583","枝江市","42","4205"
"420923","云梦县","42","4209"
"420981","应城市","42","4209"
"421221","嘉鱼县","42","4212"
"421222","通城县","42","4212"
"421321","随县","42","4213"
"421381","广水市","42","4213"
"411503","平桥区","41","4115"
"411521","罗山县","41","4115"
"420982","安陆市","42","4209"
"420984","汉川市","42","4209"
"421223","崇阳县","42","4212"
"421224","通山县","42","4212"
"411522","光山县","41","4115"
"411523","新县","41","4115"
"421281","赤壁市","42","4212"
"411524","商城县","41","4115"
"411525","固始县","41","4115"
"411526","潢川县","41","4115"
"411527","淮滨县","41","4115"
"411528","息县","41","4115"
"411571","信阳高新技术产业开发区","41","4115"
"421101","市辖区","42","4211"
"421102","黄州区","42","4211"
"419001","济源市","41","4190"
"421121","团风县","42","4211"
"421122","红安县","42","4211"
"421123","罗田县","42","4211"
"421124","英山县","42","4211"
"421125","浠水县","42","4211"
"421126","蕲春县","42","4211"
"421127","黄梅县","42","4211"
"421171","龙感湖管理区","42","4211"
"421181","麻城市","42","4211"
"421182","武穴市","42","4211"
"421001","市辖区","42","4210"
"421002","沙市区","42","4210"
"421003","荆州区","42","4210"
"421022","公安县","42","4210"
"421024","江陵县","42","4210"
"421071","荆州经济技术开发区","42","4210"
"421081","石首市","42","4210"
"421083","洪湖市","42","4210"
"421087","松滋市","42","4210"
"421088","监利市","42","4210"
"420801","市辖区","42","4208"
"420802","东宝区","42","4208"
"420804","掇刀区","42","4208"
"420822","沙洋县","42","4208"
"420881","钟祥市","42","4208"
"420882","京山市","42","4208"
"411601","市辖区","41","4116"
"411602","川汇区","41","4116"
"411603","淮阳区","41","4116"
"411621","扶沟县","41","4116"
"411622","西华县","41","4116"
"411623","商水县","41","4116"
"411624","沈丘县","41","4116"
"411625","郸城县","41","4116"
"411627","太康县","41","4116"
"411628","鹿邑县","41","4116"
"411671","周口临港开发区","41","4116"
"411681","项城市","41","4116"
"512001","市辖区","51","5120"
"512002","雁江区","51","5120"
"512021","安岳县","51","5120"
"512022","乐至县","51","5120"
"445101","市辖区","44","4451"
"445102","湘桥区","44","4451"
"445103","潮安区","44","4451"
"445122","饶平县","44","4451"
"411701","市辖区","41","4117"
"411702","驿城区","41","4117"
"411721","西平县","41","4117"
"411722","上蔡县","41","4117"
"411723","平舆县","41","4117"
"411724","正阳县","41","4117"
"411725","确山县","41","4117"
"411726","泌阳县","41","4117"
"411727","汝南县","41","4117"
"411728","遂平县","41","4117"
"411729","新蔡县","41","4117"
"411771","河南驻马店经济开发区","41","4117"
"445201","市辖区","44","4452"
"445202","榕城区","44","4452"
"445203","揭东区","44","4452"
"445222","揭西县","44","4452"
"445224","惠来县","44","4452"
"445281","普宁市","44","4452"
"513401","西昌市","51","5134"
"513402","会理市","51","5134"
"513301","康定市","51","5133"
"513322","泸定县","51","5133"
"513422","木里藏族自治县","51","5134"
"513423","盐源县","51","5134"
"513323","丹巴县","51","5133"
"513324","九龙县","51","5133"
"513424","德昌县","51","5134"
"513325","雅江县","51","5133"
"513326","道孚县","51","5133"
"513426","会东县","51","5134"
"513327","炉霍县","51","5133"
"513328","甘孜县","51","5133"
"429004","仙桃市","42","4290"
"429005","潜江市","42","4290"
"513427","宁南县","51","5134"
"513329","新龙县","51","5133"
"513330","德格县","51","5133"
"429006","天门市","42","4290"
"429021","神农架林区","42","4290"
"513428","普格县","51","5134"
"513429","布拖县","51","5134"
"513331","白玉县","51","5133"
"513332","石渠县","51","5133"
"422801","恩施市","42","4228"
"422802","利川市","42","4228"
"513430","金阳县","51","5134"
"513431","昭觉县","51","5134"
"513333","色达县","51","5133"
"513334","理塘县","51","5133"
"422822","建始县","42","4228"
"422823","巴东县","42","4228"
"513432","喜德县","51","5134"
"513433","冕宁县","51","5134"
"513335","巴塘县","51","5133"
"513336","乡城县","51","5133"
"422825","宣恩县","42","4228"
"422826","咸丰县","42","4228"
"520201","钟山区","52","5202"
"520203","六枝特区","52","5202"
"520204","水城区","52","5202"
"520281","盘州市","52","5202"
"513434","越西县","51","5134"
"513435","甘洛县","51","5134"
"513337","稻城县","51","5133"
"513338","得荣县","51","5133"
"422827","来凤县","42","4228"
"422828","鹤峰县","42","4228"
"520101","市辖区","52","5201"
"520102","南明区","52","5201"
"513436","美姑县","51","5134"
"513437","雷波县","51","5134"
"520103","云岩区","52","5201"
"520111","花溪区","52","5201"
"520112","乌当区","52","5201"
"520113","白云区","52","5201"
"445301","市辖区","44","4453"
"445302","云城区","44","4453"
"513201","马尔康市","51","5132"
"513221","汶川县","51","5132"
"520115","观山湖区","52","5201"
"520121","开阳县","52","5201"
"445303","云安区","44","4453"
"445321","新兴县","44","4453"
"513222","理县","51","5132"
"520301","市辖区","52","5203"
"520302","红花岗区","52","5203"
"520401","市辖区","52","5204"
"520402","西秀区","52","5204"
"520122","息烽县","52","5201"
"520123","修文县","52","5201"
"445322","郁南县","44","4453"
"445381","罗定市","44","4453"
"513223","茂县","51","5132"
"513224","松潘县","51","5132"
"520303","汇川区","52","5203"
"520304","播州区","52","5203"
"520403","平坝区","52","5204"
"520422","普定县","52","5204"
"520181","清镇市","52","5201"
"513225","九寨沟县","51","5132"
"513226","金川县","51","5132"
"520322","桐梓县","52","5203"
"520323","绥阳县","52","5203"
"520423","镇宁布依族苗族自治县","52","5204"
"520424","关岭布依族苗族自治县","52","5204"
"522301","兴义市","52","5223"
"522302","兴仁市","52","5223"
"513227","小金县","51","5132"
"513228","黑水县","51","5132"
"520324","正安县","52","5203"
"520325","道真仡佬族苗族自治县","52","5203"
"520425","紫云苗族布依族自治县","52","5204"
"522323","普安县","52","5223"
"522324","晴隆县","52","5223"
"513230","壤塘县","51","5132"
"513231","阿坝县","51","5132"
"520326","务川仡佬族苗族自治县","52","5203"
"520327","凤冈县","52","5203"
"522325","贞丰县","52","5223"
"513232","若尔盖县","51","5132"
"513233","红原县","51","5132"
"520328","湄潭县","52","5203"
"520329","余庆县","52","5203"
"522326","望谟县","52","5223"
"522327","册亨县","52","5223"
"520601","市辖区","52","5206"
"500229","城口县","50","5002"
"500230","丰都县","50","5002"
"520330","习水县","52","5203"
"520381","赤水市","52","5203"
"522328","安龙县","52","5223"
"520602","碧江区","52","5206"
"520603","万山区","52","5206"
"500231","垫江县","50","5002"
"500233","忠县","50","5002"
"522601","凯里市","52","5226"
"530301","市辖区","53","5303"
"520501","市辖区","52","5205"
"520382","仁怀市","52","5203"
"520621","江口县","52","5206"
"520622","玉屏侗族自治县","52","5206"
"500235","云阳县","50","5002"
"500236","奉节县","50","5002"
"522622","黄平县","52","5226"
"522623","施秉县","52","5226"
"522624","三穗县","52","5226"
"530302","麒麟区","53","5303"
"530303","沾益区","53","5303"
"520502","七星关区","52","5205"
"520521","大方县","52","5205"
"520623","石阡县","52","5206"
"520624","思南县","52","5206"
"500237","巫山县","50","5002"
"522625","镇远县","52","5226"
"522626","岑巩县","52","5226"
"530304","马龙区","53","5303"
"530322","陆良县","53","5303"
"520523","金沙县","52","5205"
"520524","织金县","52","5205"
"500101","万州区","50","5001"
"500102","涪陵区","50","5001"
"522701","都匀市","52","5227"
"522702","福泉市","52","5227"
"520625","印江土家族苗族自治县","52","5206"
"520626","德江县","52","5206"
"500238","巫溪县","50","5002"
"500240","石柱土家族自治县","50","5002"
"522627","天柱县","52","5226"
"530323","师宗县","53","5303"
"530324","罗平县","53","5303"
"520525","纳雍县","52","5205"
"520526","威宁彝族回族苗族自治县","52","5205"
"500103","渝中区","50","5001"
"500104","大渡口区","50","5001"
"522722","荔波县","52","5227"
"522723","贵定县","52","5227"
"520627","沿河土家族自治县","52","5206"
"520628","松桃苗族自治县","52","5206"
"500241","秀山土家族苗族自治县","50","5002"
"500242","酉阳土家族苗族自治县","50","5002"
"522628","锦屏县","52","5226"
"522629","剑河县","52","5226"
"530325","富源县","53","5303"
"530326","会泽县","53","5303"
"520527","赫章县","52","5205"
"520581","黔西市","52","5205"
"500105","江北区","50","5001"
"500106","沙坪坝区","50","5001"
"522725","瓮安县","52","5227"
"522726","独山县","52","5227"
"500243","彭水苗族土家族自治县","50","5002"
"522630","台江县","52","5226"
"522631","黎平县","52","5226"
"530381","宣威市","53","5303"
"500107","九龙坡区","50","5001"
"500108","南岸区","50","5001"
"522727","平塘县","52","5227"
"530501","市辖区","53","5305"
"530502","隆阳区","53","5305"
"530701","市辖区","53","5307"
"530101","市辖区","53","5301"
"522632","榕江县","52","5226"
"522633","从江县","52","5226"
"500109","北碚区","50","5001"
"500110","綦江区","50","5001"
"522728","罗甸县","52","5227"
"522729","长顺县","52","5227"
"530521","施甸县","53","5305"
"530523","龙陵县","53","5305"
"530702","古城区","53","5307"
"530721","玉龙纳西族自治县","53","5307"
"530102","五华区","53","5301"
"530103","盘龙区","53","5301"
"530601","市辖区","53","5306"
"530602","昭阳区","53","5306"
"530801","市辖区","53","5308"
"522634","雷山县","52","5226"
"522635","麻江县","52","5226"
"500111","大足区","50","5001"
"500112","渝北区","50","5001"
"522730","龙里县","52","5227"
"522731","惠水县","52","5227"
"530524","昌宁县","53","5305"
"530581","腾冲市","53","5305"
"530722","永胜县","53","5307"
"530723","华坪县","53","5307"
"530111","官渡区","53","5301"
"530112","西山区","53","5301"
"530621","鲁甸县","53","5306"
"530622","巧家县","53","5306"
"530802","思茅区","53","5308"
"530821","宁洱哈尼族彝族自治县","53","5308"
"530901","市辖区","53","5309"
"530902","临翔区","53","5309"
"522636","丹寨县","52","5226"
"500113","巴南区","50","5001"
"500114","黔江区","50","5001"
"522732","三都水族自治县","52","5227"
"530724","宁蒗彝族自治县","53","5307"
"530113","东川区","53","5301"
"530114","呈贡区","53","5301"
"530623","盐津县","53","5306"
"530624","大关县","53","5306"
"530822","墨江哈尼族自治县","53","5308"
"530823","景东彝族自治县","53","5308"
"530921","凤庆县","53","5309"
"530922","云县","53","5309"
"500115","长寿区","50","5001"
"500116","江津区","50","5001"
"530115","晋宁区","53","5301"
"530124","富民县","53","5301"
"530625","永善县","53","5306"
"530626","绥江县","53","5306"
"530824","景谷傣族彝族自治县","53","5308"
"530825","镇沅彝族哈尼族拉祜族自治县","53","5308"
"530923","永德县","53","5309"
"530924","镇康县","53","5309"
"532801","景洪市","53","5328"
"530401","市辖区","53","5304"
"530402","红塔区","53","5304"
"532501","个旧市","53","5325"
"532502","开远市","53","5325"
"533102","瑞丽市","53","5331"
"533103","芒市","53","5331"
"500117","合川区","50","5001"
"500118","永川区","50","5001"
"530125","宜良县","53","5301"
"530126","石林彝族自治县","53","5301"
"530627","镇雄县","53","5306"
"530628","彝良县","53","5306"
"530826","江城哈尼族彝族自治县","53","5308"
"530827","孟连傣族拉祜族佤族自治县","53","5308"
"530925","双江拉祜族佤族布朗族傣族自治县","53","5309"
"530926","耿马傣族佤族自治县","53","5309"
"532822","勐海县","53","5328"
"532823","勐腊县","53","5328"
"530403","江川区","53","5304"
"530423","通海县","53","5304"
"532503","蒙自市","53","5325"
"532504","弥勒市","53","5325"
"533122","梁河县","53","5331"
"533123","盈江县","53","5331"
"500119","南川区","50","5001"
"500120","璧山区","50","5001"
"530127","嵩明县","53","5301"
"530128","禄劝彝族苗族自治县","53","5301"
"530629","威信县","53","5306"
"530681","水富市","53","5306"
"530828","澜沧拉祜族自治县","53","5308"
"530829","西盟佤族自治县","53","5308"
"530927","沧源佤族自治县","53","5309"
"530424","华宁县","53","5304"
"530425","易门县","53","5304"
"532523","屏边苗族自治县","53","5325"
"532524","建水县","53","5325"
"533124","陇川县","53","5331"
"610101","市辖区","61","6101"
"610102","新城区","61","6101"
"533401","香格里拉市","53","5334"
"533422","德钦县","53","5334"
"532901","大理市","53","5329"
"532922","漾濞彝族自治县","53","5329"
"532601","文山市","53","5326"
"500151","铜梁区","50","5001"
"500152","潼南区","50","5001"
"530129","寻甸回族彝族自治县","53","5301"
"530181","安宁市","53","5301"
"530426","峨山彝族自治县","53","5304"
"530427","新平彝族傣族自治县","53","5304"
"532525","石屏县","53","5325"
"532527","泸西县","53","5325"
"610103","碑林区","61","6101"
"610104","莲湖区","61","6101"
"533423","维西傈僳族自治县","53","5334"
"532923","祥云县","53","5329"
"532924","宾川县","53","5329"
"532622","砚山县","53","5326"
"532623","西畴县","53","5326"
"610301","市辖区","61","6103"
"610302","渭滨区","61","6103"
"500153","荣昌区","50","5001"
"500154","开州区","50","5001"
"530428","元江哈尼族彝族傣族自治县","53","5304"
"530481","澄江市","53","5304"
"532528","元阳县","53","5325"
"532529","红河县","53","5325"
"610111","灞桥区","61","6101"
"610112","未央区","61","6101"
"532925","弥渡县","53","5329"
"532926","南涧彝族自治县","53","5329"
"532624","麻栗坡县","53","5326"
"610303","金台区","61","6103"
"610304","陈仓区","61","6103"
"532301","楚雄市","53","5323"
"532302","禄丰市","53","5323"
"533301","泸水市","53","5333"
"533323","福贡县","53","5333"
"500155","梁平区","50","5001"
"532530","金平苗族瑶族傣族自治县","53","5325"
"532531","绿春县","53","5325"
"610113","雁塔区","61","6101"
"610114","阎良区","61","6101"
"532927","巍山彝族回族自治县","53","5329"
"532928","永平县","53","5329"
"532625","马关县","53","5326"
"532626","丘北县","53","5326"
"610305","凤翔区","61","6103"
"610323","岐山县","61","6103"
"532322","双柏县","53","5323"
"532323","牟定县","53","5323"
"532324","南华县","53","5323"
"533324","贡山独龙族怒族自治县","53","5333"
"533325","兰坪白族普米族自治县","53","5333"
"500156","武隆区","50","5001"
"532532","河口瑶族自治县","53","5325"
"610115","临潼区","61","6101"
"610116","长安区","61","6101"
"532929","云龙县","53","5329"
"532930","洱源县","53","5329"
"532627","广南县","53","5326"
"532628","富宁县","53","5326"
"610324","扶风县","61","6103"
"610326","眉县","61","6103"
"532325","姚安县","53","5323"
"532326","大姚县","53","5323"
"610701","市辖区","61","6107"
"610702","汉台区","61","6107"
"610401","市辖区","61","6104"
"610402","秦都区","61","6104"
"610801","市辖区","61","6108"
"610802","榆阳区","61","6108"
"610117","高陵区","61","6101"
"610118","鄠邑区","61","6101"
"532931","剑川县","53","5329"
"532932","鹤庆县","53","5329"
"610327","陇县","61","6103"
"610328","千阳县","61","6103"
"532327","永仁县","53","5323"
"532328","元谋县","53","5323"
"610703","南郑区","61","6107"
"610722","城固县","61","6107"
"610403","杨陵区","61","6104"
"610404","渭城区","61","6104"
"610803","横山区","61","6108"
"610822","府谷县","61","6108"
"610501","市辖区","61","6105"
"610502","临渭区","61","6105"
"610601","市辖区","61","6106"
"610602","宝塔区","61","6106"
"610122","蓝田县","61","6101"
"610329","麟游县","61","6103"
"610330","凤县","61","6103"
"532329","武定县","53","5323"
"610723","洋县","61","6107"
"610724","西乡县","61","6107"
"610422","三原县","61","6104"
"610423","泾阳县","61","6104"
"610824","靖边县","61","6108"
"610825","定边县","61","6108"
"610503","华州区","61","6105"
"610522","潼关县","61","6105"
"610603","安塞区","61","6106"
"610621","延长县","61","6106"
"611001","市辖区","61","6110"
"611002","商州区","61","6110"
"610124","周至县","61","6101"
"610331","太白县","61","6103"
"610725","勉县","61","6107"
"610726","宁强县","61","6107"
"610424","乾县","61","6104"
"610425","礼泉县","61","6104"
"610826","绥德县","61","6108"
"610827","米脂县","61","6108"
"610523","大荔县","61","6105"
"610524","合阳县","61","6105"
"610622","延川县","61","6106"
"610625","志丹县","61","6106"
"611021","洛南县","61","6110"
"611022","丹凤县","61","6110"
"610201","市辖区","61","6102"
"610202","王益区","61","6102"
"610727","略阳县","61","6107"
"610728","镇巴县","61","6107"
"610426","永寿县","61","6104"
"610428","长武县","61","6104"
"610828","佳县","61","6108"
"610829","吴堡县","61","6108"
"610525","澄城县","61","6105"
"610526","蒲城县","61","6105"
"610626","吴起县","61","6106"
"611023","商南县","61","6110"
"611024","山阳县","61","6110"
"610203","印台区","61","6102"
"610901","市辖区","61","6109"
"610902","汉滨区","61","6109"
"630202","乐都区","63","6302"
"610729","留坝县","61","6107"
"610730","佛坪县","61","6107"
"610429","旬邑县","61","6104"
"610430","淳化县","61","6104"
"610830","清涧县","61","6108"
"610831","子洲县","61","6108"
"610527","白水县","61","6105"
"610528","富平县","61","6105"
"610627","甘泉县","61","6106"
"610628","富县","61","6106"
"611025","镇安县","61","6110"
"611026","柞水县","61","6110"
"610204","耀州区","61","6102"
"610222","宜君县","61","6102"
"610921","汉阴县","61","6109"
"630203","平安区","63","6302"
"630222","民和回族土族自治县","63","6302"
"632221","门源回族自治县","63","6322"
"632222","祁连县","63","6322"
"610431","武功县","61","6104"
"610881","神木市","61","6108"
"610581","韩城市","61","6105"
"610582","华阴市","61","6105"
"610629","洛川县","61","6106"
"610630","宜川县","61","6106"
"610922","石泉县","61","6109"
"610923","宁陕县","61","6109"
"630223","互助土族自治县","63","6302"
"630224","化隆回族自治县","63","6302"
"632223","海晏县","63","6322"
"632224","刚察县","63","6322"
"630101","市辖区","63","6301"
"630102","城东区","63","6301"
"610481","兴平市","61","6104"
"610482","彬州市","61","6104"
"610631","黄龙县","61","6106"
"610632","黄陵县","61","6106"
"610924","紫阳县","61","6109"
"610925","岚皋县","61","6109"
"630225","循化撒拉族自治县","63","6302"
"630103","城中区","63","6301"
"630104","城西区","63","6301"
"632521","共和县","63","6325"
"632522","同德县","63","6325"
"610681","子长市","61","6106"
"610926","平利县","61","6109"
"630105","城北区","63","6301"
"630106","湟中区","63","6301"
"632523","贵德县","63","6325"
"632524","兴海县","63","6325"
"632301","同仁市","63","6323"
"632322","尖扎县","63","6323"
"610927","镇坪县","61","6109"
"630121","大通回族土族自治县","63","6301"
"630123","湟源县","63","6301"
"632525","贵南县","63","6325"
"632323","泽库县","63","6323"
"632324","河南蒙古族自治县","63","6323"
"610929","白河县","61","6109"
"610981","旬阳市","61","6109"
"632621","玛沁县","63","6326"
"632622","班玛县","63","6326"
"632623","甘德县","63","6326"
"632701","玉树市","63","6327"
"632722","杂多县","63","6327"
"632624","达日县","63","6326"
"632625","久治县","63","6326"
"632723","称多县","63","6327"
"632626","玛多县","63","6326"
"632724","治多县","63","6327"
"632725","囊谦县","63","6327"
"632726","曲麻莱县","63","6327"
"640101","市辖区","64","6401"
"640104","兴庆区","64","6401"
"640105","西夏区","64","6401"
"640106","金凤区","64","6401"
"640121","永宁县","64","6401"
"640122","贺兰县","64","6401"
"640181","灵武市","64","6401"
"640301","市辖区","64","6403"
"640302","利通区","64","6403"
"640303","红寺堡区","64","6403"
"640323","盐池县","64","6403"
"640324","同心县","64","6403"
"640381","青铜峡市","64","6403"
"620301","市辖区","62","6203"
"620302","金川区","62","6203"
"620321","永昌县","62","6203"
"620501","市辖区","62","6205"
"620502","秦州区","62","6205"
"620503","麦积区","62","6205"
"620521","清水县","62","6205"
"620522","秦安县","62","6205"
"620523","甘谷县","62","6205"
"620524","武山县","62","6205"
"620525","张家川回族自治县","62","6205"
"640401","市辖区","64","6404"
"640402","原州区","64","6404"
"640422","西吉县","64","6404"
"640423","隆德县","64","6404"
"640424","泾源县","64","6404"
"640425","彭阳县","64","6404"
"620401","市辖区","62","6204"
"620402","白银区","62","6204"
"620403","平川区","62","6204"
"620421","靖远县","62","6204"
"620422","会宁县","62","6204"
"620423","景泰县","62","6204"
"632801","格尔木市","63","6328"
"632802","德令哈市","63","6328"
"632803","茫崖市","63","6328"
"632821","乌兰县","63","6328"
"632822","都兰县","63","6328"
"632823","天峻县","63","6328"
"632857","大柴旦行政委员会","63","6328"
"620901","市辖区","62","6209"
"620902","肃州区","62","6209"
"620921","金塔县","62","6209"
"620922","瓜州县","62","6209"
"620923","肃北蒙古族自治县","62","6209"
"620924","阿克塞哈萨克族自治县","62","6209"
"620981","玉门市","62","6209"
"620982","敦煌市","62","6209"
"620701","市辖区","62","6207"
"620702","甘州区","62","6207"
"640501","市辖区","64","6405"
"640502","沙坡头区","64","6405"
"620721","肃南裕固族自治县","62","6207"
"620722","民乐县","62","6207"
"640521","中宁县","64","6405"
"640522","海原县","64","6405"
"620723","临泽县","62","6207"
"620724","高台县","62","6207"
"620725","山丹县","62","6207"
"620601","市辖区","62","6206"
"620602","凉州区","62","6206"
"620621","民勤县","62","6206"
"620622","古浪县","62","6206"
"620623","天祝藏族自治县","62","6206"
"640201","市辖区","64","6402"
"640202","大武口区","64","6402"
"620201","市辖区","62","6202"
"640205","惠农区","64","6402"
"640221","平罗县","64","6402"
"622901","临夏市","62","6229"
"622921","临夏县","62","6229"
"622922","康乐县","62","6229"
"622923","永靖县","62","6229"
"622924","广河县","62","6229"
"622925","和政县","62","6229"
"622926","东乡族自治县","62","6229"
"622927","积石山保安族东乡族撒拉族自治县","62","6229"
"620101","市辖区","62","6201"
"620102","城关区","62","6201"
"620103","七里河区","62","6201"
"620104","西固区","62","6201"
"620105","安宁区","62","6201"
"620111","红古区","62","6201"
"620121","永登县","62","6201"
"620122","皋兰县","62","6201"
"620123","榆中县","62","6201"
"620171","兰州新区","62","6201"
"621001","市辖区","62","6210"
"621002","西峰区","62","6210"
"621021","庆城县","62","6210"
"621022","环县","62","6210"
"621023","华池县","62","6210"
"621024","合水县","62","6210"
"621025","正宁县","62","6210"
"621026","宁县","62","6210"
"621027","镇原县","62","6210"
"620801","市辖区","62","6208"
"620802","崆峒区","62","6208"
"620821","泾川县","62","6208"
"620822","灵台县","62","6208"
"620823","崇信县","62","6208"
"620825","庄浪县","62","6208"
"620826","静宁县","62","6208"
"650101","市辖区","65","6501"
"650102","天山区","65","6501"
"620881","华亭市","62","6208"
"650103","沙依巴克区","65","6501"
"650104","新市区","65","6501"
"650105","水磨沟区","65","6501"
"650106","头屯河区","65","6501"
"650107","达坂城区","65","6501"
"650109","米东区","65","6501"
"650121","乌鲁木齐县","65","6501"
"623001","合作市","62","6230"
"623021","临潭县","62","6230"
"623022","卓尼县","62","6230"
"623023","舟曲县","62","6230"
"623024","迭部县","62","6230"
"623025","玛曲县","62","6230"
"623026","碌曲县","62","6230"
"623027","夏河县","62","6230"
"652301","昌吉市","65","6523"
"652302","阜康市","65","6523"
"652323","呼图壁县","65","6523"
"652324","玛纳斯县","65","6523"
"652325","奇台县","65","6523"
"652327","吉木萨尔县","65","6523"
"652328","木垒哈萨克自治县","65","6523"
"652801","库尔勒市","65","6528"
"652822","轮台县","65","6528"
"652823","尉犁县","65","6528"
"652824","若羌县","65","6528"
"652825","且末县","65","6528"
"652826","焉耆回族自治县","65","6528"
"652827","和静县","65","6528"
"652828","和硕县","65","6528"
"652901","阿克苏市","65","6529"
"650201","市辖区","65","6502"
"652829","博湖县","65","6528"
"652902","库车市","65","6529"
"652922","温宿县","65","6529"
"650202","独山子区","65","6502"
"650203","克拉玛依区","65","6502"
"652924","沙雅县","65","6529"
"652925","新和县","65","6529"
"650204","白碱滩区","65","6502"
"650205","乌尔禾区","65","6502"
"652926","拜城县","65","6529"
"652927","乌什县","65","6529"
"652928","阿瓦提县","65","6529"
"652929","柯坪县","65","6529"
"652701","博乐市","65","6527"
"652702","阿拉山口市","65","6527"
"652722","精河县","65","6527"
"652723","温泉县","65","6527"
"621101","市辖区","62","6211"
"621102","安定区","62","6211"
"621201","市辖区","62","6212"
"621121","通渭县","62","6211"
"621122","陇西县","62","6211"
"621202","武都区","62","6212"
"621221","成县","62","6212"
"621123","渭源县","62","6211"
